Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarth,0.8243993936,6.788994848,8.834503176,3408,1,full_before_split,split_separate
bagEarth,0.8243989263,6.883509576,8.768802686,59,1,full_before_split,split_separate
bagEarth,0.8243877314,7.064000102,9.006863747,2583,1,full_before_split,split_separate
bagEarth,0.8243390138,7.047745724,9.0041177,3266,1,full_before_split,split_separate
bagEarth,0.8243008291,6.961304857,8.928776012,3344,1,full_before_split,split_separate
bagEarth,0.8242783274,7.282196776,8.976211026,2004,1,full_before_split,split_separate
bagEarth,0.8242517894,6.579176356,8.591645797,1826,1,full_before_split,split_separate
bagEarth,0.8242180044,7.326199574,9.127885275,1203,1,full_before_split,split_separate
bagEarth,0.8242122066,6.712063325,8.518321952,3278,1,full_before_split,split_separate
bagEarth,0.8241397124,6.83390672,8.970383739,339,1,full_before_split,split_separate
bagEarth,0.824115392,7.045238054,8.865335215,1669,1,full_before_split,split_separate
bagEarth,0.8241027301,6.644597756,8.753800642,2784,1,full_before_split,split_separate
bagEarth,0.82406726,7.470262778,9.060087401,2676,1,full_before_split,split_separate
bagEarth,0.824058604,6.645350935,8.494058485,988,1,full_before_split,split_separate
bagEarth,0.824039905,7.472557907,9.244738581,2423,1,full_before_split,split_separate
bagEarth,0.8240386967,7.360033459,9.122031715,348,1,full_before_split,split_separate
bagEarth,0.824030292,6.877992991,8.827114208,2279,1,full_before_split,split_separate
bagEarth,0.8240085189,7.301802528,8.932162805,3023,1,full_before_split,split_separate
bagEarth,0.8239870777,6.895283712,8.807982217,3751,1,full_before_split,split_separate
bagEarth,0.8239647004,7.365749364,8.933076256,128,1,full_before_split,split_separate
bagEarth,0.8239645708,7.21026029,8.998475098,2146,1,full_before_split,split_separate
bagEarth,0.8239354884,7.022854804,8.818252296,3473,1,full_before_split,split_separate
bagEarth,0.8239151817,6.840511944,8.749721394,2192,1,full_before_split,split_separate
bagEarth,0.8239145647,6.661703636,8.603719307,518,1,full_before_split,split_separate
bagEarth,0.8238974424,7.09931068,8.835673846,2640,1,full_before_split,split_separate
bagEarth,0.8238957438,7.100741144,8.847735284,3047,1,full_before_split,split_separate
bagEarth,0.8238788893,7.363873284,9.163745444,3955,1,full_before_split,split_separate
bagEarth,0.823870415,7.022994954,9.12091288,1597,1,full_before_split,split_separate
bagEarth,0.8238487385,7.146719456,9.006117539,2681,1,full_before_split,split_separate
bagEarth,0.8238373149,7.629426544,9.406090597,2849,1,full_before_split,split_separate
bagEarth,0.823819459,7.432803994,9.03330912,2823,1,full_before_split,split_separate
bagEarth,0.8237669149,7.145217594,9.116401934,2040,1,full_before_split,split_separate
bagEarth,0.8237198657,6.907966963,8.656625852,3911,1,full_before_split,split_separate
bagEarth,0.8237118727,7.15353066,9.095264317,2425,1,full_before_split,split_separate
bagEarth,0.823689215,7.3140428,9.045564307,3864,1,full_before_split,split_separate
bagEarth,0.8236776118,7.549261493,9.345598665,1981,1,full_before_split,split_separate
bagEarth,0.823664133,6.858328652,8.593463295,2628,1,full_before_split,split_separate
bagEarth,0.8236530052,6.632364148,8.456214347,3112,1,full_before_split,split_separate
bagEarth,0.8236432276,6.868635526,8.875902861,885,1,full_before_split,split_separate
bagEarth,0.8236375836,7.173576879,9.007525338,2142,1,full_before_split,split_separate
bagEarth,0.8236066976,6.988637392,8.718231541,3165,1,full_before_split,split_separate
bagEarth,0.8235967617,6.617093896,8.852295162,3888,1,full_before_split,split_separate
bagEarth,0.8235788315,6.818968572,8.776588808,1585,1,full_before_split,split_separate
bagEarth,0.8235695697,7.039159884,8.636870905,2357,1,full_before_split,split_separate
bagEarth,0.8235315102,6.792825119,8.830486948,1671,1,full_before_split,split_separate
bagEarth,0.8235277201,6.734375051,8.945421597,1426,1,full_before_split,split_separate
bagEarth,0.8235250705,6.735572669,8.776271922,1644,1,full_before_split,split_separate
bagEarth,0.8235248179,7.033514769,8.618164722,3410,1,full_before_split,split_separate
bagEarth,0.8235065414,7.025633663,8.689225842,2457,1,full_before_split,split_separate
bagEarth,0.8234938952,7.23672582,9.041404801,453,1,full_before_split,split_separate
bagEarth,0.8234612978,6.874838297,9.185915548,2592,1,full_before_split,split_separate
bagEarth,0.8234430701,7.002273911,8.872488624,3372,1,full_before_split,split_separate
bagEarth,0.8234390324,6.701375807,8.577057085,2970,1,full_before_split,split_separate
bagEarth,0.8234329908,6.854327943,8.877441282,2683,1,full_before_split,split_separate
bagEarth,0.8234270688,7.518898284,9.255006437,758,1,full_before_split,split_separate
bagEarth,0.8234264476,6.795234875,8.626690383,713,1,full_before_split,split_separate
bagEarth,0.8234114656,7.275136842,8.958437962,2022,1,full_before_split,split_separate
bagEarth,0.8234069056,6.638545903,8.656655996,1625,1,full_before_split,split_separate
bagEarth,0.823398483,7.400670414,9.177072977,2271,1,full_before_split,split_separate
bagEarth,0.8233967289,6.868163904,8.758723437,827,1,full_before_split,split_separate
bagEarth,0.8233332382,6.824046221,8.907225383,109,1,full_before_split,split_separate
bagEarth,0.8233260696,7.469262048,9.162897999,1843,1,full_before_split,split_separate
bagEarth,0.8232531192,7.086679956,9.026139668,3345,1,full_before_split,split_separate
bagEarth,0.8231824337,7.242312264,9.352904165,469,1,full_before_split,split_separate
bagEarth,0.8231465068,7.118896806,8.990111664,2331,1,full_before_split,split_separate
bagEarth,0.8230872464,7.563121544,9.121367924,1968,1,full_before_split,split_separate
bagEarth,0.823079506,7.499041283,9.038084195,2231,1,full_before_split,split_separate
bagEarth,0.8230203071,7.080587738,8.821911325,2179,1,full_before_split,split_separate
bagEarth,0.8230095143,7.049743477,8.999153864,1119,1,full_before_split,split_separate
bagEarth,0.8229679682,6.932663874,8.828561636,115,1,full_before_split,split_separate
bagEarth,0.8229443566,7.043704331,8.80681091,2536,1,full_before_split,split_separate
bagEarth,0.8229187779,6.931553061,8.802675872,1652,1,full_before_split,split_separate
bagEarth,0.8228668003,7.076070883,8.852280658,1971,1,full_before_split,split_separate
bagEarth,0.8228610536,7.116362541,8.766751547,3621,1,full_before_split,split_separate
bagEarth,0.8228445096,6.944095556,8.932162752,2406,1,full_before_split,split_separate
bagEarth,0.8227980465,6.961194756,8.795583636,165,1,full_before_split,split_separate
bagEarth,0.8227944644,6.878058682,8.864560547,2527,1,full_before_split,split_separate
bagEarth,0.8227902101,7.295227404,8.915241793,271,1,full_before_split,split_separate
bagEarth,0.8227589164,7.167906431,8.880230544,3173,1,full_before_split,split_separate
bagEarth,0.8227495058,6.69168642,8.732198286,1103,1,full_before_split,split_separate
bagEarth,0.822724298,6.968650727,8.657338794,3717,1,full_before_split,split_separate
bagEarth,0.8227192237,6.813730205,8.780106065,3903,1,full_before_split,split_separate
bagEarth,0.8227115507,6.875829033,8.801037935,1755,1,full_before_split,split_separate
bagEarth,0.8226488826,6.764471049,8.81013227,2203,1,full_before_split,split_separate
bagEarth,0.8226452121,6.814973686,8.857894559,3300,1,full_before_split,split_separate
bagEarth,0.8226427623,6.840109024,8.729334553,286,1,full_before_split,split_separate
bagEarth,0.8226163338,6.70503584,8.788683048,939,1,full_before_split,split_separate
bagEarth,0.8225986942,7.024109838,8.932401195,3269,1,full_before_split,split_separate
bagEarth,0.8225944549,7.085563761,8.959836699,2486,1,full_before_split,split_separate
bagEarth,0.822474778,6.969347989,8.973133436,277,1,full_before_split,split_separate
bagEarth,0.8224491478,7.334098677,9.041228201,18,1,full_before_split,split_separate
bagEarth,0.8224411252,6.770200944,8.834865384,3043,1,full_before_split,split_separate
bagEarth,0.8224054949,7.091077445,8.770793521,2740,1,full_before_split,split_separate
bagEarth,0.8223429849,6.718362916,8.717883523,2776,1,full_before_split,split_separate
bagEarth,0.8223041441,6.890341296,8.888759998,159,1,full_before_split,split_separate
bagEarth,0.8222833367,6.854972553,8.531282697,1082,1,full_before_split,split_separate
bagEarth,0.8222533949,7.084562092,8.723778673,589,1,full_before_split,split_separate
bagEarth,0.8222398755,7.347274729,8.946022574,1294,1,full_before_split,split_separate
bagEarth,0.8222346366,7.274620655,9.080194135,2168,1,full_before_split,split_separate
bagEarth,0.8222198792,7.258094671,9.212584299,538,1,full_before_split,split_separate
bagEarth,0.8221976989,6.754056444,8.92333204,2857,1,full_before_split,split_separate
bagEarth,0.8221774342,7.209106099,8.971115098,1800,1,full_before_split,split_separate
bagEarth,0.822175605,6.793764423,8.848787805,3465,1,full_before_split,split_separate
bagEarth,0.8221686848,7.136823529,8.756068725,1604,1,full_before_split,split_separate
bagEarth,0.8221196993,7.166653648,9.093381276,3195,1,full_before_split,split_separate
bagEarth,0.8221032012,7.009546178,9.010564784,3991,1,full_before_split,split_separate
bagEarth,0.8220998817,6.906620513,9.155578688,2178,1,full_before_split,split_separate
bagEarth,0.8220866067,6.729176415,8.724500742,2207,1,full_before_split,split_separate
bagEarth,0.8220542875,7.2811575,8.967542577,2941,1,full_before_split,split_separate
bagEarth,0.8220360304,6.762593238,8.770523107,298,1,full_before_split,split_separate
bagEarth,0.8220001964,7.18942898,8.964621496,829,1,full_before_split,split_separate
bagEarth,0.8219913351,7.214660491,9.53386984,1991,1,full_before_split,split_separate
bagEarth,0.8219868472,7.393930831,9.20311982,927,1,full_before_split,split_separate
bagEarth,0.8219859725,7.314001146,9.032280021,324,1,full_before_split,split_separate
bagEarth,0.8219853373,7.051748216,8.756645357,1151,1,full_before_split,split_separate
bagEarth,0.8219600722,7.186313,9.15098076,1579,1,full_before_split,split_separate
bagEarth,0.8219515653,7.172650363,8.885571019,784,1,full_before_split,split_separate
bagEarth,0.8219458372,6.944488893,8.934164618,941,1,full_before_split,split_separate
bagEarth,0.821937541,7.325347272,9.080932909,3640,1,full_before_split,split_separate
bagEarth,0.8219314264,6.857516187,8.757817813,436,1,full_before_split,split_separate
bagEarth,0.8219224405,7.457205759,9.022011395,356,1,full_before_split,split_separate
bagEarth,0.8218684355,6.908662721,8.712565098,768,1,full_before_split,split_separate
bagEarth,0.8218567948,6.746901808,8.703768686,2948,1,full_before_split,split_separate
bagEarth,0.8218262405,6.829186689,8.642453296,41,1,full_before_split,split_separate
bagEarth,0.8218146663,7.109330941,9.085830372,792,1,full_before_split,split_separate
bagEarth,0.8217909843,7.228416068,8.915124536,2439,1,full_before_split,split_separate
bagEarth,0.8217661111,6.944541629,8.939449385,2910,1,full_before_split,split_separate
bagEarth,0.8217513374,7.122099385,8.935785431,734,1,full_before_split,split_separate
bagEarth,0.8217279895,7.201517209,8.921660542,1286,1,full_before_split,split_separate
bagEarth,0.8217244793,7.108773393,8.939542895,978,1,full_before_split,split_separate
bagEarth,0.8216825395,7.142432902,8.852119381,182,1,full_before_split,split_separate
bagEarth,0.8216340687,7.06712746,9.104355652,3077,1,full_before_split,split_separate
bagEarth,0.8216326199,6.933427268,8.945662286,1915,1,full_before_split,split_separate
bagEarth,0.8215921484,6.91193496,9.224399155,955,1,full_before_split,split_separate
bagEarth,0.8215899348,6.804841535,8.773767524,1537,1,full_before_split,split_separate
bagEarth,0.821544471,7.313406366,8.996184282,2613,1,full_before_split,split_separate
bagEarth,0.821519295,7.196144355,8.815905305,2508,1,full_before_split,split_separate
bagEarth,0.8215149806,7.149973742,8.891541874,1690,1,full_before_split,split_separate
bagEarth,0.8215131496,7.06666473,8.886484975,3032,1,full_before_split,split_separate
bagEarth,0.821512192,7.233053676,8.876940582,1250,1,full_before_split,split_separate
bagEarth,0.8214928918,6.946452193,8.62211186,2667,1,full_before_split,split_separate
bagEarth,0.8214793045,7.291089273,9.113667718,3080,1,full_before_split,split_separate
bagEarth,0.8214778171,6.934903733,8.813949931,148,1,full_before_split,split_separate
bagEarth,0.8214632137,7.012401222,8.928389967,3665,1,full_before_split,split_separate
bagEarth,0.8214497602,6.912161967,8.997519476,3885,1,full_before_split,split_separate
bagEarth,0.8214334772,7.1043416,9.037883593,257,1,full_before_split,split_separate
bagEarth,0.8214324665,7.194900014,9.015188319,2250,1,full_before_split,split_separate
bagEarth,0.8214203574,6.800273847,9.009802724,3847,1,full_before_split,split_separate
bagEarth,0.8214128132,7.084057685,8.780701666,293,1,full_before_split,split_separate
bagEarth,0.8213856383,7.09937338,8.928031066,202,1,full_before_split,split_separate
bagEarth,0.8213756015,7.196915037,8.954279703,3939,1,full_before_split,split_separate
bagEarth,0.8213375727,7.311570361,8.912952179,528,1,full_before_split,split_separate
bagEarth,0.8213372537,6.920372503,8.824773079,3271,1,full_before_split,split_separate
bagEarth,0.8213236535,7.769399254,9.369958569,427,1,full_before_split,split_separate
bagEarth,0.8212845523,7.303560067,9.132150647,24,1,full_before_split,split_separate
bagEarth,0.8212700799,7.321988623,9.254017429,138,1,full_before_split,split_separate
bagEarth,0.8212648893,7.255346233,8.938506659,3887,1,full_before_split,split_separate
bagEarth,0.8212375547,6.770119163,8.877721662,2557,1,full_before_split,split_separate
bagEarth,0.8212159195,7.055602717,9.081068746,1218,1,full_before_split,split_separate
bagEarth,0.8211234478,7.139214031,9.07168706,619,1,full_before_split,split_separate
bagEarth,0.8210557113,7.345243706,8.875778784,1291,1,full_before_split,split_separate
bagEarth,0.8210127025,6.985324341,9.098535425,3721,1,full_before_split,split_separate
bagEarth,0.8210086047,7.194871072,8.885773582,3555,1,full_before_split,split_separate
bagEarth,0.8209688641,7.077049128,9.13443016,2700,1,full_before_split,split_separate
bagEarth,0.8209592648,7.287258986,8.880713562,1312,1,full_before_split,split_separate
bagEarth,0.8209496471,7.090072036,8.953783274,1464,1,full_before_split,split_separate
bagEarth,0.8209414606,7.540698448,9.061158942,2538,1,full_before_split,split_separate
bagEarth,0.8209343886,6.93509075,9.130891197,2495,1,full_before_split,split_separate
bagEarth,0.8209338576,7.077785256,8.907322087,2524,1,full_before_split,split_separate
bagEarth,0.8209288921,7.35773612,9.093235291,2645,1,full_before_split,split_separate
bagEarth,0.8209287274,6.581066971,8.825868619,2935,1,full_before_split,split_separate
bagEarth,0.8209136848,7.051900443,8.845010772,3213,1,full_before_split,split_separate
bagEarth,0.8208805025,7.048185262,8.940670012,1221,1,full_before_split,split_separate
bagEarth,0.8207666236,6.816507794,8.783510055,2256,1,full_before_split,split_separate
bagEarth,0.8207572779,7.064217491,9.131422528,3732,1,full_before_split,split_separate
bagEarth,0.8207245527,7.568647239,9.155408912,709,1,full_before_split,split_separate
bagEarth,0.820695416,7.326469787,9.170856549,1837,1,full_before_split,split_separate
bagEarth,0.8206374471,7.150362277,8.755187456,3108,1,full_before_split,split_separate
